full_path,category_id,species_name,bboxs
../data/caltech/images_cropped/599a59d9-23d2-11e8-a6a3-ec086b02610b.JPG,34,deer,"[{'category_id': 34, 'bbox': [1.0, 28.91888427734363, 1093.9729614257972, 1465.0811157226594]}]"
../data/caltech/images_cropped/5a2e122b-23d2-11e8-a6a3-ec086b02610b.JPG,34,deer,"[{'category_id': 34, 'bbox': [1788.5491943359284, 551.2131347656233, 259.45080566407165, 426.55163574219387]}]"
../data/caltech/images_cropped/59f79bb2-23d2-11e8-a6a3-ec086b02610b.JPG,34,deer,"[{'category_id': 34, 'bbox': [0.0, 449.20947265625176, 852.993286132818, 550.1553955078149]}]"
../data/caltech/images_cropped/59c99eac-23d2-11e8-a6a3-ec086b02610b.JPG,34,deer,"[{'category_id': 34, 'bbox': [905.989868164055, 481.0000000000045, 530.010131835945, 629.4055175781282]}]"
../data/caltech/images_cropped/59af9779-23d2-11e8-a6a3-ec086b02610b.JPG,34,deer,"[{'category_id': 34, 'bbox': [971.6047363281101, 618.2939453125035, 1032.172334194176, 683.7060546874959]}]"
../data/caltech/images_cropped/5a2af559-23d2-11e8-a6a3-ec086b02610b.JPG,34,deer,"[{'category_id': 34, 'bbox': [5.486484527587942, 411.43249511718494, 785.2973279953101, 1082.5674133301065]}]"
../data/caltech/images_cropped/5a1640ca-23d2-11e8-a6a3-ec086b02610b.JPG,34,deer,"[{'category_id': 34, 'bbox': [0.0, 30.99658203124976, 1124.1959228515943, 1463.0034179687457]}]"
../data/caltech/images_cropped/5998cdb2-23d2-11e8-a6a3-ec086b02610b.JPG,34,deer,"[{'category_id': 34, 'bbox': [5.047297477722112, 32.80743360519336, 802.520298957824, 1458.6689710617131]}]"
../data/caltech/images_cropped/59c99e78-23d2-11e8-a6a3-ec086b02610b.JPG,34,deer,"[{'category_id': 34, 'bbox': [1303.0363286268928, 676.7925758601062, 615.0106809682944, 485.8303552854887]}]"
../data/caltech/images_cropped/5965ab69-23d2-11e8-a6a3-ec086b02610b.JPG,34,deer,"[{'category_id': 34, 'bbox': [602.4193115234305, 361.99999999999585, 1135.1052422580633, 918.3833007811961]}, {'category_id': 34, 'bbox': [1551.9661713258906, 570.3550726342937, 225.14016025040897, 468.29153332081637]}]"
../data/caltech/images_cropped/5979bc7b-23d2-11e8-a6a3-ec086b02610b.JPG,34,deer,"[{'category_id': 34, 'bbox': [197.12, 23.04, 1351.6800000000003, 1464.3200000000002]}]"
../data/caltech/images_cropped/59d27b59-23d2-11e8-a6a3-ec086b02610b.JPG,34,deer,"[{'category_id': 34, 'bbox': [851.9052124023399, 189.15394592285836, 1196.0947875976601, 1304.8460540771416]}]"
../data/caltech/images_cropped/598deac5-23d2-11e8-a6a3-ec086b02610b.JPG,34,deer,"[{'category_id': 34, 'bbox': [521.0, 164.74324035644682, 279.0, 323.5675506591826]}]"
../data/caltech/images_cropped/59e91a32-23d2-11e8-a6a3-ec086b02610b.JPG,34,deer,"[{'category_id': 34, 'bbox': [0.0, 433.75677490233596, 1531.1350097656014, 1034.9999999999561]}]"
../data/caltech/images_cropped/5a2c84a9-23d2-11e8-a6a3-ec086b02610b.JPG,34,deer,"[{'category_id': 34, 'bbox': [261.418921379392, 268.32432684979176, 261.418921379392, 157.83783932339935]}]"
../data/caltech/images_cropped/5998cd75-23d2-11e8-a6a3-ec086b02610b.JPG,34,deer,"[{'category_id': 34, 'bbox': [1767.795776367186, 302.1678161621071, 123.44067382812467, 149.6902770996156]}, {'category_id': 34, 'bbox': [835.5822954177945, 190.38583946227627, 872.6017642021069, 1300.9699029922235]}]"
../data/caltech/images_cropped/59849860-23d2-11e8-a6a3-ec086b02610b.JPG,34,deer,"[{'category_id': 34, 'bbox': [1689.0675048827904, 574.0190348625248, 331.5454770326938, 501.4419155120862]}]"
../data/caltech/images_cropped/59adfb5c-23d2-11e8-a6a3-ec086b02610b.JPG,34,deer,"[{'category_id': 34, 'bbox': [0.9999997562962535, 4.808286190032996, 896.0000612788633, 1489.1917138099652]}]"
../data/caltech/images_cropped/5a0b01be-23d2-11e8-a6a3-ec086b02610b.JPG,34,deer,"[{'category_id': 34, 'bbox': [0.0, 303.81997680664017, 395.04100036620804, 279.18005371093585]}]"
../data/caltech/images_cropped/597e6113-23d2-11e8-a6a3-ec086b02610b.JPG,34,deer,"[{'category_id': 34, 'bbox': [1872.7631835937586, 670.0208129882778, 175.23681640624946, 507.0921020507826]}]"
../data/caltech/images_cropped/59751551-23d2-11e8-a6a3-ec086b02610b.JPG,34,deer,"[{'category_id': 34, 'bbox': [0.0, 415.81527709960403, 1395.5344238281318, 1078.1847229003959]}]"
../data/caltech/images_cropped/596737c9-23d2-11e8-a6a3-ec086b02610b.JPG,34,deer,"[{'category_id': 34, 'bbox': [0.0, 576.191162109382, 245.8087463378944, 355.999999999993]}]"
../data/caltech/images_cropped/59f79888-23d2-11e8-a6a3-ec086b02610b.JPG,34,deer,"[{'category_id': 34, 'bbox': [0.0, 106.5911102294919, 1212.9968261718834, 1387.4088897705096]}]"
../data/caltech/images_cropped/59c31bae-23d2-11e8-a6a3-ec086b02610b.JPG,34,deer,"[{'category_id': 34, 'bbox': [1.0000030191276852, 385.98858642577466, 925.8346527425946, 1108.0114135742253]}]"
../data/caltech/images_cropped/5a17dcd3-23d2-11e8-a6a3-ec086b02610b.JPG,34,deer,"[{'category_id': 34, 'bbox': [46.0, 634.9999999999972, 355.0000038147072, 354.58410644530977]}]"
../data/caltech/images_cropped/59fae36e-23d2-11e8-a6a3-ec086b02610b.JPG,34,deer,"[{'category_id': 34, 'bbox': [0.0, 265.5561828613256, 140.0, 318.4438171386744]}]"
../data/caltech/images_cropped/59b7a708-23d2-11e8-a6a3-ec086b02610b.JPG,34,deer,"[{'category_id': 34, 'bbox': [1357.7230224609075, 517.3479614257815, 396.2128520011981, 650.6520385742247]}]"
../data/caltech/images_cropped/59ffbc41-23d2-11e8-a6a3-ec086b02610b.JPG,34,deer,"[{'category_id': 34, 'bbox': [114.432433509472, 16.770270428111914, 347.243246511488, 368.94594941845855]}]"
../data/caltech/images_cropped/59eaba20-23d2-11e8-a6a3-ec086b02610b.JPG,34,deer,"[{'category_id': 34, 'bbox': [44.0, 23.000000000000227, 366.378379821784, 485.0405521392788]}]"
../data/caltech/images_cropped/59d0e2aa-23d2-11e8-a6a3-ec086b02610b.JPG,34,deer,"[{'category_id': 34, 'bbox': [958.0, 26.485826492309887, 1034.0, 876.5141735076871]}]"
../data/caltech/images_cropped/5a17dde6-23d2-11e8-a6a3-ec086b02610b.JPG,34,deer,"[{'category_id': 34, 'bbox': [1081.724796380795, 462.0960295218925, 760.3580122133094, 569.2182909110953]}]"
../data/caltech/images_cropped/58cb13db-23d2-11e8-a6a3-ec086b02610b.JPG,34,deer,"[{'category_id': 34, 'bbox': [604.16, 468.48, 624.64, 424.96000000000004]}]"
../data/caltech/images_cropped/59f4619d-23d2-11e8-a6a3-ec086b02610b.JPG,34,deer,"[{'category_id': 34, 'bbox': [116.40540650100799, 11.837837949254952, 682.648655073728, 544.5405456657464]}]"
../data/caltech/images_cropped/5a2af339-23d2-11e8-a6a3-ec086b02610b.JPG,34,deer,"[{'category_id': 34, 'bbox': [1928.9998779296973, 885.000061035149, 119.00012207031295, 90.65197753906195]}]"
../data/caltech/images_cropped/59642062-23d2-11e8-a6a3-ec086b02610b.JPG,34,deer,"[{'category_id': 34, 'bbox': [5.047297477722112, 22.712838649749596, 991.7939543724032, 1468.7635660171434]}]"
../data/caltech/images_cropped/59eab755-23d2-11e8-a6a3-ec086b02610b.JPG,34,deer,"[{'category_id': 34, 'bbox': [517.9138793945281, 235.61132812499903, 276.08612060547205, 270.80935747195946]}]"
../data/caltech/images_cropped/59531d7f-23d2-11e8-a6a3-ec086b02610b.JPG,34,deer,"[{'category_id': 34, 'bbox': [136.19337463378943, 255.87844848633026, 1175.8066253662003, 806.8425481319678]}]"
../data/caltech/images_cropped/59aadc67-23d2-11e8-a6a3-ec086b02610b.JPG,34,deer,"[{'category_id': 34, 'bbox': [601.1189913749708, 353.8628935813942, 185.44207334517964, 283.9861702919054]}]"
../data/caltech/images_cropped/596bd846-23d2-11e8-a6a3-ec086b02610b.JPG,34,deer,"[{'category_id': 34, 'bbox': [11.233070373534925, 30.890943527222447, 1168.2393310835712, 1463.1090564727806]}]"
../data/caltech/images_cropped/5987b21f-23d2-11e8-a6a3-ec086b02610b.JPG,34,deer,"[{'category_id': 34, 'bbox': [794.9493408203161, 396.85662841797085, 896.0506591796839, 1096.0000000000023]}]"
../data/caltech/images_cropped/5a2e1469-23d2-11e8-a6a3-ec086b02610b.JPG,34,deer,"[{'category_id': 34, 'bbox': [971.2726425791898, 528.3723175630868, 657.8753365736038, 642.3349742923255]}]"
../data/caltech/images_cropped/59c8050b-23d2-11e8-a6a3-ec086b02610b.JPG,34,deer,"[{'category_id': 34, 'bbox': [1544.5471925382963, 564.461792182189, 263.97715654299645, 480.2137634983115]}, {'category_id': 34, 'bbox': [287.79055786133506, 288.1130981445351, 1258.0641784667955, 922.9815063476492]}]"
../data/caltech/images_cropped/5968c147-23d2-11e8-a6a3-ec086b02610b.JPG,34,deer,"[{'category_id': 34, 'bbox': [470.55405848290405, 240.70270496818927, 165.729731289576, 195.3243261627216]}]"
../data/caltech/images_cropped/59673810-23d2-11e8-a6a3-ec086b02610b.JPG,34,deer,"[{'category_id': 34, 'bbox': [166.5608215332004, 625.8648681640667, 1059.932470321705, 701.1351318359469]}]"
../data/caltech/images_cropped/59dc280a-23d2-11e8-a6a3-ec086b02610b.JPG,34,deer,"[{'category_id': 34, 'bbox': [382.2287597656269, 28.974182128905976, 615.4206542968832, 1025.8303337096934]}, {'category_id': 34, 'bbox': [936.3506469726617, 36.35058593749988, 1110.649475097641, 1457.6494140624957]}]"
../data/caltech/images_cropped/5995af0a-23d2-11e8-a6a3-ec086b02610b.JPG,34,deer,"[{'category_id': 34, 'bbox': [0.0, 607.5858154296856, 355.649993896489, 556.4141845703087]}]"
../data/caltech/images_cropped/59edf1db-23d2-11e8-a6a3-ec086b02610b.JPG,34,deer,"[{'category_id': 34, 'bbox': [612.0, 580.7568359374967, 664.0, 766.9999999999994]}]"
../data/caltech/images_cropped/59751446-23d2-11e8-a6a3-ec086b02610b.JPG,34,deer,"[{'category_id': 34, 'bbox': [141.0, 169.99999999999523, 380.0, 670.9999999999991]}]"
../data/caltech/images_cropped/599be98b-23d2-11e8-a6a3-ec086b02610b.JPG,34,deer,"[{'category_id': 34, 'bbox': [1112.9290938377012, 494.6351528167729, 754.5709729195008, 835.3277325630244]}]"
../data/caltech/images_cropped/59be3f5d-23d2-11e8-a6a3-ec086b02610b.JPG,34,deer,"[{'category_id': 34, 'bbox': [0.0, 490.5878601074157, 450.7331237792973, 507.4121398925802]}]"
../data/caltech/images_cropped/591cb36e-23d2-11e8-a6a3-ec086b02610b.JPG,10,rabbit,"[{'category_id': 10, 'bbox': [1155.5942410714285, 973.2505803571428, 270.32575892857153, 219.70941964285726]}, {'category_id': 10, 'bbox': [635.3261607142857, 1021.4795089285715, 159.00526785714283, 151.73191964285706]}]"
../data/caltech/images_cropped/5914ef8f-23d2-11e8-a6a3-ec086b02610b.JPG,10,rabbit,"[{'category_id': 10, 'bbox': [481.28, 824.3199999999999, 192.0, 230.39999999999986]}]"
../data/caltech/images_cropped/59ccd1b1-23d2-11e8-a6a3-ec086b02610b.JPG,10,rabbit,"[{'category_id': 10, 'bbox': [380.8, 1084.8000000000002, 102.40000000000003, 169.5999999999999]}]"
../data/caltech/images_cropped/5a1979dc-23d2-11e8-a6a3-ec086b02610b.JPG,10,rabbit,"[{'category_id': 10, 'bbox': [1708.6171428571429, 842.6057142857144, 137.50857142857143, 163.84]}]"
../data/caltech/images_cropped/599be89e-23d2-11e8-a6a3-ec086b02610b.JPG,10,rabbit,"[{'category_id': 10, 'bbox': [391.68, 901.12, 358.40000000000003, 317.43999999999994]}]"
../data/caltech/images_cropped/59c8054a-23d2-11e8-a6a3-ec086b02610b.JPG,10,rabbit,"[{'category_id': 10, 'bbox': [588.8000024414063, 1098.24, 407.03999755859377, 395.52]}]"
../data/caltech/images_cropped/59a49b58-23d2-11e8-a6a3-ec086b02610b.JPG,10,rabbit,"[{'category_id': 10, 'bbox': [1124.311015625, 692.769296875, 137.71781250000004, 92.95101562499997]}]"
../data/caltech/images_cropped/59f7996f-23d2-11e8-a6a3-ec086b02610b.JPG,10,rabbit,"[{'category_id': 10, 'bbox': [199.0, 728.0000000000035, 367.0, 475.00000000000165]}]"
../data/caltech/images_cropped/5a263a15-23d2-11e8-a6a3-ec086b02610b.JPG,10,rabbit,"[{'category_id': 10, 'bbox': [1085.44, 1000.9599999999999, 407.03999999999996, 327.67999999999995]}]"
../data/caltech/images_cropped/59f2c397-23d2-11e8-a6a3-ec086b02610b.JPG,10,rabbit,"[{'category_id': 10, 'bbox': [325.21014404296704, 1292.9566650390655, 378.42633056641023, 201.04333496093466]}]"
../data/caltech/images_cropped/59b12fc2-23d2-11e8-a6a3-ec086b02610b.JPG,10,rabbit,"[{'category_id': 10, 'bbox': [1384.96, 769.28, 176.63999999999987, 344.31999999999994]}]"
../data/caltech/images_cropped/59783253-23d2-11e8-a6a3-ec086b02610b.JPG,10,rabbit,"[{'category_id': 10, 'bbox': [791.04, 683.52, 299.52, 330.24]}]"
../data/caltech/images_cropped/598de7c8-23d2-11e8-a6a3-ec086b02610b.JPG,10,rabbit,"[{'category_id': 10, 'bbox': [0.0, 873.1824636459328, 282.6486587524301, 302.83784866337277]}]"
../data/caltech/images_cropped/58c4d782-23d2-11e8-a6a3-ec086b02610b.JPG,10,rabbit,"[{'category_id': 10, 'bbox': [1753.6, 698.88, 232.96000000000004, 230.39999999999998]}]"
../data/caltech/images_cropped/58fa5cb2-23d2-11e8-a6a3-ec086b02610b.JPG,10,rabbit,"[{'category_id': 10, 'bbox': [550.4, 839.68, 186.88, 191.9999999999999]}]"
../data/caltech/images_cropped/59d75097-23d2-11e8-a6a3-ec086b02610b.JPG,10,rabbit,"[{'category_id': 10, 'bbox': [819.2, 714.24, 176.64, 135.68000000000006]}]"
../data/caltech/images_cropped/596d63e2-23d2-11e8-a6a3-ec086b02610b.JPG,10,rabbit,"[{'category_id': 10, 'bbox': [609.28, 732.1600000000001, 166.39999999999998, 161.27999999999997]}]"
../data/caltech/images_cropped/59f46215-23d2-11e8-a6a3-ec086b02610b.JPG,10,rabbit,"[{'category_id': 10, 'bbox': [1329.92, 599.04, 186.8800000000001, 225.27999999999997]}]"
../data/caltech/images_cropped/58a52f3d-23d2-11e8-a6a3-ec086b02610b.JPG,10,rabbit,"[{'category_id': 10, 'bbox': [1533.44, 614.4000000000001, 148.48000000000002, 215.03999999999996]}]"
../data/caltech/images_cropped/5a1b137c-23d2-11e8-a6a3-ec086b02610b.JPG,10,rabbit,"[{'category_id': 10, 'bbox': [652.8, 693.76, 240.6400000000001, 192.0]}]"
../data/caltech/images_cropped/59aadc73-23d2-11e8-a6a3-ec086b02610b.JPG,10,rabbit,"[{'category_id': 10, 'bbox': [472.13129464285714, 569.6789955357142, 192.45642857142855, 206.5261830357142]}]"
../data/caltech/images_cropped/5954a949-23d2-11e8-a6a3-ec086b02610b.JPG,10,rabbit,"[{'category_id': 10, 'bbox': [0.0, 1223.9696383476294, 123.6587882041938, 262.4594688415469]}]"
../data/caltech/images_cropped/5a096a15-23d2-11e8-a6a3-ec086b02610b.JPG,10,rabbit,"[{'category_id': 10, 'bbox': [1875.6384277343845, 769.465393066401, 165.68780902799975, 116.53460693359368]}]"
../data/caltech/images_cropped/5913678b-23d2-11e8-a6a3-ec086b02610b.JPG,10,rabbit,"[{'category_id': 10, 'bbox': [931.84, 1075.1999999999998, 138.2399999999999, 107.51999999999998]}]"
../data/caltech/images_cropped/5a296343-23d2-11e8-a6a3-ec086b02610b.JPG,10,rabbit,"[{'category_id': 10, 'bbox': [371.2, 736.0, 153.59999999999997, 85.75999999999999]}]"
../data/caltech/images_cropped/59e5e153-23d2-11e8-a6a3-ec086b02610b.JPG,10,rabbit,"[{'category_id': 10, 'bbox': [546.7198486328115, 474.3097534179733, 128.0, 172.00000000000117]}]"
../data/caltech/images_cropped/59830719-23d2-11e8-a6a3-ec086b02610b.JPG,10,rabbit,"[{'category_id': 10, 'bbox': [100.47674560547021, 884.0000000000022, 229.52325439453185, 276.99999999999824]}]"
../data/caltech/images_cropped/59b6160e-23d2-11e8-a6a3-ec086b02610b.JPG,10,rabbit,"[{'category_id': 10, 'bbox': [1213.44, 637.4399999999999, 149.76, 121.60000000000002]}]"
../data/caltech/images_cropped/59f5fd25-23d2-11e8-a6a3-ec086b02610b.JPG,10,rabbit,"[{'category_id': 10, 'bbox': [1585.92, 718.72, 106.87999999999988, 145.27999999999997]}]"
../data/caltech/images_cropped/597b4734-23d2-11e8-a6a3-ec086b02610b.JPG,10,rabbit,"[{'category_id': 10, 'bbox': [1104.64, 970.24, 140.79999999999995, 235.51999999999998]}]"
../data/caltech/images_cropped/5a164028-23d2-11e8-a6a3-ec086b02610b.JPG,10,rabbit,"[{'category_id': 10, 'bbox': [957.44, 627.2, 194.55999999999995, 179.20000000000005]}]"
../data/caltech/images_cropped/59ffba4c-23d2-11e8-a6a3-ec086b02610b.JPG,10,rabbit,"[{'category_id': 10, 'bbox': [1448.5743761062913, 747.0000267028745, 484.5405578612941, 633.4358334541191]}]"
../data/caltech/images_cropped/59f12ae4-23d2-11e8-a6a3-ec086b02610b.JPG,10,rabbit,"[{'category_id': 10, 'bbox': [401.92, 1095.68, 558.0799999999999, 398.0799999999999]}]"
../data/caltech/images_cropped/59bfde8d-23d2-11e8-a6a3-ec086b02610b.JPG,10,rabbit,"[{'category_id': 10, 'bbox': [1195.0, 1180.9999999999998, 400.0, 300.00000000000654]}]"
../data/caltech/images_cropped/59738638-23d2-11e8-a6a3-ec086b02610b.JPG,10,rabbit,"[{'category_id': 10, 'bbox': [1039.36, 931.84, 176.6400000000001, 319.9999999999999]}]"
../data/caltech/images_cropped/59d8ec8a-23d2-11e8-a6a3-ec086b02610b.JPG,10,rabbit,"[{'category_id': 10, 'bbox': [7.68, 1018.88, 138.23999999999998, 447.9999999999999]}]"
../data/caltech/images_cropped/593d68c9-23d2-11e8-a6a3-ec086b02610b.JPG,10,rabbit,"[{'category_id': 10, 'bbox': [1249.28, 768.0, 245.76, 207.36]}]"
../data/caltech/images_cropped/59adfce6-23d2-11e8-a6a3-ec086b02610b.JPG,10,rabbit,"[{'category_id': 10, 'bbox': [319.99999755859375, 962.5600000000001, 381.44, 531.1999999999999]}]"
../data/caltech/images_cropped/59fc7ec0-23d2-11e8-a6a3-ec086b02610b.JPG,10,rabbit,"[{'category_id': 10, 'bbox': [0.0, 1064.96, 166.4, 220.15999999999985]}]"
../data/caltech/images_cropped/59ccd36b-23d2-11e8-a6a3-ec086b02610b.JPG,10,rabbit,"[{'category_id': 10, 'bbox': [627.2, 742.4, 176.64, 138.24]}]"
../data/caltech/images_cropped/59817b50-23d2-11e8-a6a3-ec086b02610b.JPG,10,rabbit,"[{'category_id': 10, 'bbox': [394.24, 678.4, 186.88, 268.80000000000007]}]"
../data/caltech/images_cropped/596734a0-23d2-11e8-a6a3-ec086b02610b.JPG,10,rabbit,"[{'category_id': 10, 'bbox': [512.0, 1162.24, 545.28, 331.52]}]"
../data/caltech/images_cropped/59c4c265-23d2-11e8-a6a3-ec086b02610b.JPG,10,rabbit,"[{'category_id': 10, 'bbox': [135.7629013288694, 809.7857761616475, 399.3026509672858, 368.95564949375955]}]"
../data/caltech/images_cropped/59d5b680-23d2-11e8-a6a3-ec086b02610b.JPG,10,rabbit,"[{'category_id': 10, 'bbox': [647.68, 1011.2, 414.72000000000014, 482.55999999999995]}]"
../data/caltech/images_cropped/59a7bc15-23d2-11e8-a6a3-ec086b02610b.JPG,10,rabbit,"[{'category_id': 10, 'bbox': [524.8, 1029.1200000000001, 430.0799999999999, 460.79999999999995]}]"
../data/caltech/images_cropped/58910d43-23d2-11e8-a6a3-ec086b02610b.JPG,10,rabbit,"[{'category_id': 10, 'bbox': [1520.64, 780.8, 263.67999999999984, 302.0799999999999]}]"
../data/caltech/images_cropped/5a163ee1-23d2-11e8-a6a3-ec086b02610b.JPG,10,rabbit,"[{'category_id': 10, 'bbox': [711.68, 412.15999999999997, 156.15999999999997, 220.15999999999997]}]"
../data/caltech/images_cropped/5968bf72-23d2-11e8-a6a3-ec086b02610b.JPG,10,rabbit,"[{'category_id': 10, 'bbox': [652.9564383029863, 735.6415225267347, 86.52099019288985, 104.42188471555933]}]"
../data/caltech/images_cropped/59be417a-23d2-11e8-a6a3-ec086b02610b.JPG,10,rabbit,"[{'category_id': 10, 'bbox': [1556.48, 778.24, 163.83999999999992, 153.60000000000002]}]"
../data/caltech/images_cropped/59c99f3c-23d2-11e8-a6a3-ec086b02610b.JPG,10,rabbit,"[{'category_id': 10, 'bbox': [353.28, 1116.16, 640.0, 373.76]}]"
../data/caltech/images_cropped/5a0e3651-23d2-11e8-a6a3-ec086b02610b.JPG,10,rabbit,"[{'category_id': 10, 'bbox': [1413.5506041909043, 1164.9561106568049, 189.09049242209895, 148.09884721179964]}]"
../data/caltech/images_cropped/59c66c45-23d2-11e8-a6a3-ec086b02610b.JPG,10,rabbit,"[{'category_id': 10, 'bbox': [655.36, 847.3599999999999, 220.15999999999997, 386.55999999999995]}]"
../data/caltech/images_cropped/59f5fdf6-23d2-11e8-a6a3-ec086b02610b.JPG,10,rabbit,"[{'category_id': 10, 'bbox': [417.28, 1111.04, 263.68000000000006, 225.27999999999975]}]"
../data/caltech/images_cropped/5a0e369a-23d2-11e8-a6a3-ec086b02610b.JPG,10,rabbit,"[{'category_id': 10, 'bbox': [1716.3825259208909, 994.7912998199455, 243.7973752020992, 381.0099682807463]}]"
../data/caltech/images_cropped/59b2e898-23d2-11e8-a6a3-ec086b02610b.JPG,10,rabbit,"[{'category_id': 10, 'bbox': [160.0, 665.9999999999992, 306.0, 416.9999999999943]}]"
../data/caltech/images_cropped/58e72512-23d2-11e8-a6a3-ec086b02610b.JPG,10,rabbit,"[{'category_id': 10, 'bbox': [1571.84, 1333.76, 322.5600000000002, 160.0]}]"
../data/caltech/images_cropped/59751756-23d2-11e8-a6a3-ec086b02610b.JPG,10,rabbit,"[{'category_id': 10, 'bbox': [20.48, 752.64, 176.64, 130.56000000000006]}, {'category_id': 10, 'bbox': [616.96, 619.52, 104.95999999999992, 97.27999999999997]}]"
../data/caltech/images_cropped/59a7bf2e-23d2-11e8-a6a3-ec086b02610b.JPG,10,rabbit,"[{'category_id': 10, 'bbox': [327.68, 1113.6, 317.44, 380.1600000000001]}]"
../data/caltech/images_cropped/59e43fb4-23d2-11e8-a6a3-ec086b02610b.JPG,10,rabbit,"[{'category_id': 10, 'bbox': [331.0, 692.0000000000016, 372.0, 282.3478393554704]}]"
../data/caltech/images_cropped/5a1caf02-23d2-11e8-a6a3-ec086b02610b.JPG,10,rabbit,"[{'category_id': 10, 'bbox': [1139.2, 566.4000000000001, 182.4000000000001, 192.0]}]"
../data/caltech/images_cropped/59d41ae6-23d2-11e8-a6a3-ec086b02610b.JPG,10,rabbit,"[{'category_id': 10, 'bbox': [921.6, 972.8, 209.91999999999996, 276.48]}]"
../data/caltech/images_cropped/59929131-23d2-11e8-a6a3-ec086b02610b.JPG,10,rabbit,"[{'category_id': 10, 'bbox': [509.44, 1082.8799999999999, 535.04, 407.03999999999996]}]"
../data/caltech/images_cropped/59df5e9e-23d2-11e8-a6a3-ec086b02610b.JPG,10,rabbit,"[{'category_id': 10, 'bbox': [409.6, 627.2, 181.76, 192.0]}]"
../data/caltech/images_cropped/58dc4bed-23d2-11e8-a6a3-ec086b02610b.JPG,10,rabbit,"[{'category_id': 10, 'bbox': [1338.88, 1047.04, 343.03999999999996, 373.76]}]"
../data/caltech/images_cropped/5957c208-23d2-11e8-a6a3-ec086b02610b.JPG,10,rabbit,"[{'category_id': 10, 'bbox': [654.1408691406234, 652.077331542972, 400.3259277343744, 841.9226684570281]}]"
../data/caltech/images_cropped/5876812a-23d2-11e8-a6a3-ec086b02610b.JPG,10,rabbit,"[{'category_id': 10, 'bbox': [419.84, 670.72, 130.56, 156.15999999999997]}]"
../data/caltech/images_cropped/5a14a3a1-23d2-11e8-a6a3-ec086b02610b.JPG,10,rabbit,"[{'category_id': 10, 'bbox': [154.7651946544599, 775.8895092010547, 245.5607755184128, 480.80387139325177]}]"
../data/caltech/images_cropped/59a94e63-23d2-11e8-a6a3-ec086b02610b.JPG,10,rabbit,"[{'category_id': 10, 'bbox': [486.4, 655.36, 115.20000000000005, 148.4799999999999]}]"
../data/caltech/images_cropped/59f46449-23d2-11e8-a6a3-ec086b02610b.JPG,10,rabbit,"[{'category_id': 10, 'bbox': [1408.0, 760.3199999999999, 181.76, 122.88]}]"
../data/caltech/images_cropped/58629535-23d2-11e8-a6a3-ec086b02610b.JPG,10,rabbit,"[{'category_id': 10, 'bbox': [1322.24, 1121.28, 345.60000000000014, 358.39999999999986]}, {'category_id': 10, 'bbox': [1387.52, 642.56, 320.0, 248.31999999999994]}]"
../data/caltech/images_cropped/59e77d03-23d2-11e8-a6a3-ec086b02610b.JPG,10,rabbit,"[{'category_id': 10, 'bbox': [640.7314285714285, 723.668125, 182.6742857142857, 167.21187499999996]}]"
../data/caltech/images_cropped/59f463d0-23d2-11e8-a6a3-ec086b02610b.JPG,10,rabbit,"[{'category_id': 10, 'bbox': [1223.486875, 485.4403571428571, 119.93089285714285, 160.19455357142857]}]"
../data/caltech/images_cropped/5a0fd11e-23d2-11e8-a6a3-ec086b02610b.JPG,10,rabbit,"[{'category_id': 10, 'bbox': [473.6, 665.6, 138.24, 120.32000000000005]}]"
../data/caltech/images_cropped/5a096b48-23d2-11e8-a6a3-ec086b02610b.JPG,10,rabbit,"[{'category_id': 10, 'bbox': [1177.6, 491.52, 189.44000000000005, 217.60000000000002]}]"
../data/caltech/images_cropped/58adc3af-23d2-11e8-a6a3-ec086b02610b.JPG,10,rabbit,"[{'category_id': 10, 'bbox': [1221.4623214285714, 677.9084821428571, 98.7662499999999, 109.47437500000001]}]"
../data/caltech/images_cropped/598497a0-23d2-11e8-a6a3-ec086b02610b.JPG,10,rabbit,"[{'category_id': 10, 'bbox': [837.12, 842.24, 248.32000000000005, 151.03999999999996]}]"
../data/caltech/images_cropped/5a0b0356-23d2-11e8-a6a3-ec086b02610b.JPG,10,rabbit,"[{'category_id': 10, 'bbox': [0.0, 624.341552734386, 73.0, 681.9090576172148]}]"
../data/caltech/images_cropped/58af7859-23d2-11e8-a6a3-ec086b02610b.JPG,10,rabbit,"[{'category_id': 10, 'bbox': [1881.6, 765.44, 163.83999999999992, 225.27999999999997]}]"
../data/caltech/images_cropped/598c5a28-23d2-11e8-a6a3-ec086b02610b.JPG,10,rabbit,"[{'category_id': 10, 'bbox': [512.0, 1036.8000000000002, 501.76, 442.8799999999999]}]"
../data/caltech/images_cropped/598309e3-23d2-11e8-a6a3-ec086b02610b.JPG,10,rabbit,"[{'category_id': 10, 'bbox': [872.96, 596.48, 171.51999999999998, 184.31999999999994]}]"
../data/caltech/images_cropped/5897b313-23d2-11e8-a6a3-ec086b02610b.JPG,10,rabbit,"[{'category_id': 10, 'bbox': [1213.44, 1139.2, 345.5999999999999, 271.3599999999999]}]"
../data/caltech/images_cropped/59292d2f-23d2-11e8-a6a3-ec086b02610b.JPG,10,rabbit,"[{'category_id': 10, 'bbox': [1067.52, 970.24, 343.03999999999996, 273.9200000000001]}]"
